GDP_per_Capita,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption_Perception,Unemployment_Rate,Education_Index,Population,Urbanization_Rate,Life_Satisfaction,Public_Trust,Mental_Health_Index,Income_Inequality,Public_Health_Expenditure,Climate_Index,Work_Life_Balance,Internet_Access,Crime_Rate,Political_Stability,Employment_Rate
13071.02,0.11,65.94,0.28,0.47,0.03,11.62,0.78,468252129,36.54,7.58,0.98,91.7,24.04,3.61,76.39,7.63,92.26,26.47,0.01,60.38
52399.05,0.3,53.67,0.85,0.15,0.89,19.93,0.94,819524035,33.35,4.98,0.46,56.82,36.7,2.14,87.39,4.9,50.11,17.96,0.29,85.82
24432.0,0.43,52.23,0.01,-0.03,0.68,13.19,0.94,1315861830,46.78,5.74,0.6,59.81,51.94,8.58,83.46,6.3,88.65,72.94,0.34,90.31
22243.86,0.44,79.54,0.7,-0.05,0.72,10.64,0.68,1410002232,43.3,7.75,0.73,44.63,49.67,3.92,81.16,4.59,63.32,72.96,0.54,64.95
14892.81,0.22,67.79,0.87,-0.15,0.44,3.9,0.85,1049078164,31.33,4.24,0.79,65.81,31.15,7.08,72.73,4.79,87.88,13.22,0.04,87.49
33374.46,0.38,72.06,0.65,0.1,0.9,9.35,0.87,618876382,89.06,6.69,0.8,65.97,53.94,9.69,30.61,4.04,55.48,73.71,0.06,77.09
32418.38,0.45,83.49,0.04,-0.15,0.92,8.79,0.86,1052040128,79.33,4.9,0.76,86.25,34.57,6.61,84.43,8.69,46.93,11.37,0.25,77.09
30541.1,0.58,69.82,0.0,0.28,0.72,16.97,0.53,658048316,53.07,6.67,0.5,62.86,29.85,7.53,94.83,7.03,83.66,57.38,0.74,79.16
32284.6,0.36,73.85,0.56,0.48,0.09,5.72,0.68,279097088,87.33,4.98,0.16,64.15,53.02,7.69,45.33,6.05,84.75,33.54,0.36,83.14
32503.44,0.16,77.44,0.94,0.49,0.66,17.38,0.8,1281237200,88.95,6.39,0.91,68.06,22.99,3.44,54.18,5.3,89.12,16.22,0.62,78.27
41123.6,0.39,81.29,0.63,0.33,0.46,4.43,0.71,745224741,32.98,4.45,0.63,82.22,58.44,8.92,69.96,7.18,82.38,13.29,0.8,53.1
50692.73,0.78,81.57,0.71,-0.11,0.96,3.85,0.89,284359737,70.78,4.47,0.68,70.79,50.02,8.37,78.23,3.71,45.63,33.89,0.5,72.72
34891.28,0.53,74.79,0.97,0.0,0.69,16.77,0.74,663090264,69.77,6.02,0.87,50.5,30.96,8.22,48.14,8.25,46.29,58.14,0.73,94.18
11119.27,0.15,61.85,0.92,-0.01,0.81,17.24,0.64,1338866327,45.48,6.82,0.5,43.27,20.29,8.7,37.56,8.28,73.3,64.16,0.68,60.41
23139.23,0.59,52.67,0.09,0.18,0.39,19.16,0.59,1315530806,75.67,8.55,0.32,86.3,26.38,4.89,75.3,8.06,50.38,75.64,0.3,63.16
50985.36,0.67,57.35,0.22,0.31,0.95,7.06,0.62,971178444,71.42,8.4,0.42,61.93,35.92,3.78,94.74,8.17,52.85,68.28,0.11,84.99
3197.98,0.75,73.84,0.42,0.07,0.96,7.34,0.84,1181300109,62.91,8.28,0.4,79.74,46.03,5.35,88.86,7.42,74.5,29.62,0.91,55.21
45729.62,0.49,75.06,0.21,-0.12,0.93,15.7,0.82,968051378,83.17,6.17,0.43,99.64,33.05,6.64,49.18,3.33,57.11,75.13,0.75,90.25
54793.51,0.09,65.12,0.93,0.05,0.93,13.39,0.64,1293455780,35.01,5.24,0.28,88.51,41.98,9.75,64.81,5.79,78.04,49.96,0.33,54.57
17858.15,0.09,75.99,0.39,-0.02,0.21,10.83,0.97,829547858,34.83,7.91,0.8,90.78,42.75,8.13,40.73,4.78,77.52,39.62,0.53,83.21
9212.6,0.02,58.87,0.16,-0.07,0.37,2.81,0.5,266012520,52.03,7.69,0.05,56.88,55.06,5.97,44.99,4.28,74.04,65.97,0.39,74.85
42720.12,1.0,75.62,0.42,-0.14,0.22,13.02,0.9,463654975,78.53,7.11,0.27,96.6,27.22,8.53,91.38,3.65,71.62,15.51,0.81,93.19
14639.38,0.39,77.4,0.02,-0.01,0.52,14.34,0.64,1224961966,38.57,7.52,0.43,87.19,50.58,5.35,89.51,8.36,54.7,74.87,0.31,61.49
53118.73,0.77,78.15,0.97,0.16,0.25,16.79,0.83,46640236,75.35,5.24,0.38,51.44,43.0,6.76,79.81,6.21,83.81,70.41,0.89,62.54
12850.22,0.8,70.6,0.91,0.28,0.46,3.9,0.75,1367870709,69.53,8.47,0.36,69.13,32.17,6.85,88.24,7.18,42.66,22.93,0.19,76.75
52569.34,0.26,61.84,0.54,0.2,0.14,4.08,0.96,818248782,62.19,8.64,0.48,59.56,52.79,3.47,56.08,4.73,42.35,20.42,0.06,68.27
14186.43,0.13,70.51,0.26,-0.18,0.85,14.96,0.62,1397340006,83.21,6.82,0.08,40.84,30.83,7.92,31.53,7.05,73.56,56.59,0.72,80.28
20150.14,0.61,63.19,0.41,0.12,0.0,3.26,0.92,238425519,56.22,5.42,0.21,71.9,21.57,6.24,62.47,3.74,69.8,75.05,0.97,64.33
31763.9,0.38,56.14,0.23,0.18,0.42,8.85,0.63,763807919,52.01,5.87,0.37,63.84,20.72,9.71,96.31,6.32,56.28,22.13,0.97,78.51
4872.05,0.87,57.22,0.42,-0.05,0.16,17.15,0.64,629095088,46.99,4.79,0.44,44.33,34.34,4.83,33.38,4.92,70.38,43.51,0.35,97.42
49419.85,0.22,63.75,0.89,0.4,0.86,15.27,0.67,358226215,33.96,8.33,0.01,58.45,40.05,3.15,98.41,8.63,50.92,45.11,0.47,94.49
12027.81,0.83,58.53,0.72,0.15,0.32,19.25,0.94,1329114502,72.03,6.49,0.19,47.45,25.41,5.25,77.91,8.08,47.35,22.72,0.4,89.65
12321.37,0.75,58.61,0.46,0.33,0.64,11.33,0.7,99728784,64.28,7.34,0.6,84.44,39.86,9.77,89.81,7.32,44.03,71.38,0.37,88.8
19431.95,0.42,66.69,0.63,-0.04,0.85,8.89,0.74,1107964623,43.65,7.96,0.87,64.73,31.65,6.19,72.94,7.47,78.93,42.68,0.55,95.26
17337.2,0.29,69.58,0.56,-0.18,0.26,2.57,0.62,513055488,70.18,6.93,0.48,72.53,41.45,6.33,72.8,8.74,65.08,61.63,0.2,58.94
53799.73,0.3,80.87,0.12,-0.08,0.95,3.61,0.63,1414430133,58.72,4.48,0.64,60.51,40.15,7.87,89.85,6.8,94.99,13.64,0.21,85.35
40144.04,0.62,59.53,0.66,0.42,0.82,19.64,0.62,589139943,43.13,6.36,0.58,40.72,51.41,8.9,89.83,7.97,61.39,42.95,0.94,85.42
35157.26,0.33,52.53,0.45,0.19,0.05,12.69,0.75,1449660491,34.86,6.75,0.63,48.86,48.67,9.95,75.66,7.96,79.08,39.42,0.55,91.33
26302.41,0.05,79.82,0.02,-0.1,0.53,18.6,1.0,991521076,67.46,5.27,0.64,51.2,41.72,5.01,73.32,5.41,43.51,57.4,0.07,97.22
39573.59,0.47,54.3,0.98,-0.15,0.03,17.63,0.84,447996545,75.98,4.55,0.28,42.93,39.24,9.91,68.08,8.34,62.61,19.96,0.79,53.84
47033.39,0.83,54.04,0.56,0.43,0.35,8.23,0.77,404293724,54.39,8.32,0.24,63.88,55.55,5.82,68.19,5.0,52.89,22.02,0.31,86.38
14682.17,0.05,63.85,0.15,0.42,0.42,12.94,0.79,1194002793,62.91,8.33,0.19,68.6,26.09,6.54,53.72,4.06,50.99,16.2,0.04,68.84
39214.84,0.03,62.36,0.01,0.16,0.59,16.68,0.95,731100898,48.75,5.22,0.23,82.4,31.03,3.78,33.3,6.06,71.8,28.99,0.94,72.65
30572.73,0.15,57.13,0.67,0.09,0.5,17.44,0.83,782853633,43.28,8.02,0.66,49.86,48.62,2.86,37.71,7.62,86.25,27.22,0.38,63.21
42388.38,0.37,58.85,0.77,0.32,0.68,8.37,0.53,295874232,54.87,5.57,0.9,93.99,22.31,3.69,76.39,6.33,46.85,64.68,0.63,78.95
6279.22,0.4,50.23,0.2,0.12,0.54,13.95,0.95,1464059677,76.63,7.95,0.88,73.1,32.56,9.58,33.1,8.63,83.12,30.88,0.23,97.92
27192.75,0.27,71.96,0.75,0.26,0.88,6.6,0.74,758570256,43.5,4.31,0.63,73.75,34.87,6.34,79.69,7.51,51.97,62.64,0.14,96.2
3097.56,0.28,75.79,0.1,-0.04,0.06,10.59,0.69,98863153,33.75,8.6,0.08,45.8,46.21,4.93,74.49,6.78,79.26,39.31,0.04,64.78
36486.79,0.53,61.76,0.16,0.16,0.55,3.87,0.69,1258888820,52.9,6.25,0.38,97.5,39.73,5.42,45.4,6.41,76.26,52.43,0.85,94.21
25262.41,0.43,83.05,0.25,0.01,0.22,2.32,0.99,1167289790,56.53,5.66,0.89,96.68,22.04,5.71,47.31,7.68,74.15,40.21,0.92,81.68
18254.28,0.62,58.96,0.56,-0.13,0.71,3.99,0.77,48677321,74.46,5.89,0.11,60.89,49.2,5.08,61.51,5.63,79.42,77.95,0.46,55.93
12115.29,0.42,63.18,0.99,-0.19,0.99,3.34,0.75,834761637,79.2,8.48,0.74,67.05,33.54,4.99,47.28,3.85,67.11,61.88,0.87,73.32
2900.71,0.69,71.37,0.07,0.09,0.79,9.37,0.69,652536124,78.13,6.5,0.11,41.44,41.96,6.34,48.77,3.66,65.22,64.01,0.3,75.63
38015.15,0.98,53.0,0.5,0.26,0.49,9.32,0.51,860141148,40.05,4.86,0.36,47.27,56.88,3.71,54.32,5.65,81.27,61.72,0.41,94.72
46536.52,0.04,67.7,0.49,-0.18,0.61,11.11,0.62,559389719,55.33,6.38,0.28,57.51,32.97,6.96,85.62,7.55,60.61,66.37,0.1,94.22
20756.56,0.52,57.13,0.49,-0.11,0.48,2.31,0.79,441171846,84.87,6.92,0.48,53.6,48.47,5.0,47.07,5.9,54.7,57.28,0.01,92.62
45662.69,0.76,64.89,0.06,0.21,0.26,8.55,0.53,353569858,38.72,5.4,0.87,92.25,58.05,7.27,78.89,4.41,75.19,22.13,0.18,68.85
7128.55,0.22,73.31,0.41,0.05,0.18,16.88,0.68,620145415,33.54,8.93,0.66,85.91,41.11,7.39,91.24,5.11,68.68,66.5,0.57,64.48
40656.77,0.73,53.17,1.0,0.15,0.51,9.65,0.7,1062577760,88.55,4.14,0.14,41.98,40.21,2.82,87.06,7.37,71.74,45.62,0.83,66.17
51019.63,0.36,74.89,0.13,0.01,0.21,16.88,0.6,629540324,47.02,4.74,0.72,90.72,40.01,5.48,66.01,5.47,59.69,49.02,0.33,52.64
26538.22,0.99,76.68,0.09,-0.12,0.11,4.42,0.72,251371582,50.92,8.56,0.22,99.87,49.07,9.24,90.58,5.2,68.11,41.53,0.91,58.64
55071.63,0.52,53.17,0.01,0.18,0.17,17.8,0.62,1224583460,78.04,5.66,0.37,97.73,24.04,9.03,50.5,8.97,42.38,17.23,0.54,86.93
33883.36,0.05,74.51,0.26,0.16,0.65,11.33,0.61,573399407,50.72,7.87,0.85,81.75,41.32,8.74,76.7,3.85,79.8,66.55,0.35,79.69
38733.68,0.11,53.03,0.62,0.02,0.95,16.6,1.0,322160974,59.7,6.86,0.36,54.25,38.48,7.48,82.87,4.6,49.85,49.04,0.29,76.13
1531.33,0.75,55.18,0.29,0.07,0.76,10.58,0.63,1256980613,49.44,5.54,0.43,53.86,57.96,9.29,78.22,7.47,84.84,79.18,0.02,78.61
9689.15,0.62,75.34,0.45,0.44,0.49,2.76,0.81,1134319931,42.99,8.01,0.56,96.34,44.07,2.87,67.08,8.43,82.63,51.88,0.85,67.6
28022.86,0.57,63.69,0.61,0.26,0.69,19.81,0.61,310222815,72.15,8.85,0.47,86.85,22.66,8.2,43.33,8.41,64.49,13.46,0.57,63.89
51643.01,0.3,84.05,0.4,0.0,0.12,17.6,0.98,1226390608,85.24,7.05,0.73,55.87,46.98,2.51,81.53,7.1,45.01,36.28,0.48,65.76
38393.52,0.06,77.99,0.16,0.19,0.63,4.65,0.58,556014695,66.47,5.81,0.11,61.74,57.6,9.07,97.39,8.83,69.84,48.64,0.81,82.51
56473.82,0.32,55.28,0.33,0.27,0.66,4.61,0.65,1443807385,30.93,4.64,0.09,58.67,24.31,2.43,66.05,4.96,69.78,27.06,0.19,69.91
3705.27,0.16,79.68,0.95,0.09,0.02,3.61,0.55,997986045,43.23,5.84,0.99,70.62,58.28,3.41,80.36,4.46,75.27,43.91,0.37,70.27
34040.24,0.14,81.34,0.41,-0.11,0.36,5.47,0.71,48060484,39.94,7.0,0.88,45.28,22.11,9.92,60.97,8.22,87.45,74.88,0.12,76.48
34652.78,0.53,75.83,0.1,-0.11,0.65,12.17,0.98,1331124001,74.68,6.0,0.43,87.81,23.08,8.16,71.55,4.07,60.78,22.47,0.86,68.44
27106.99,0.23,81.73,0.83,0.27,0.05,8.96,0.95,1337540553,43.49,6.43,0.27,85.11,33.92,9.6,95.14,8.52,59.68,20.15,0.25,84.06
15019.65,0.47,67.65,0.3,0.47,0.81,10.73,0.52,616330064,53.41,5.1,0.35,98.23,25.61,8.87,33.03,7.9,57.1,36.03,0.47,84.64
37988.06,0.78,68.21,0.7,0.18,0.1,9.06,0.88,437841403,74.22,6.37,0.83,62.25,39.32,5.69,36.39,3.05,61.5,26.62,0.18,86.53
15731.18,0.45,61.96,0.1,0.29,0.6,16.45,0.9,273513813,31.48,7.4,0.31,74.63,51.85,5.81,89.28,3.03,51.53,51.29,0.33,64.46
54764.92,0.03,81.18,0.25,0.21,0.0,18.92,0.87,79120246,45.71,8.98,0.9,81.59,26.54,6.65,97.17,5.19,60.39,69.28,0.85,79.96
22877.45,0.48,56.28,0.8,0.16,0.44,10.27,0.92,72826868,89.57,7.16,0.81,79.08,20.5,7.86,86.77,6.06,51.41,29.88,0.48,81.18
18203.03,0.58,69.73,0.82,-0.17,0.11,5.52,0.65,89289613,87.5,8.07,0.56,50.32,58.76,7.92,36.87,3.32,60.68,44.27,0.65,66.15
56169.52,1.0,80.8,0.03,0.48,0.86,13.36,0.76,860762289,44.72,8.19,0.27,67.94,52.13,3.47,97.67,4.51,73.69,12.4,0.91,52.12
12900.3,0.02,57.84,0.51,-0.02,0.68,17.71,0.64,1395656292,46.23,5.09,0.43,64.81,53.83,7.81,79.13,7.06,74.46,66.18,0.2,89.9
47702.86,0.97,71.55,0.73,0.25,0.12,6.31,0.88,1078156566,59.96,8.5,0.97,72.26,55.83,3.49,43.82,6.29,55.65,21.59,0.55,78.22
26750.46,0.9,52.58,0.63,-0.1,0.99,19.52,0.8,1154462441,74.42,6.67,0.44,59.13,20.62,2.24,70.86,5.28,90.54,55.87,0.99,63.82
29583.9,0.77,82.71,0.22,0.03,0.91,10.57,0.97,1192727950,37.58,8.8,0.05,53.88,48.33,7.67,48.03,4.39,86.51,70.29,0.24,94.99
59918.07,0.11,52.65,0.03,0.29,0.43,8.0,0.6,1193177069,31.18,8.0,0.29,62.18,56.61,5.42,89.17,5.82,54.94,16.02,0.19,55.76
42311.11,0.84,82.39,0.04,-0.05,0.5,19.15,0.88,1454082165,61.68,8.74,0.19,72.83,58.93,2.31,62.76,4.42,88.01,15.49,0.77,63.98
39971.41,0.94,63.64,0.13,0.26,0.2,5.53,0.61,959171049,36.34,6.31,0.14,75.86,25.85,6.76,46.8,3.43,75.12,50.14,0.63,97.42
32466.95,0.46,83.72,0.84,-0.13,0.29,14.36,0.8,1424605102,45.73,5.86,0.09,99.15,45.31,5.42,95.89,4.18,84.11,46.0,0.63,51.83
52499.52,0.9,75.08,0.4,-0.02,0.17,2.15,0.53,1021527872,57.46,4.96,0.59,45.0,36.04,4.67,91.96,7.02,78.21,15.88,0.68,55.53
20902.44,0.26,60.64,0.73,0.25,0.45,9.37,0.55,768740422,35.62,6.22,0.98,59.35,20.11,6.31,46.88,7.93,44.72,43.64,0.85,73.33
30557.19,0.84,84.14,0.71,0.14,0.49,5.64,0.69,325307378,58.87,4.66,0.64,44.96,26.1,8.56,32.21,3.69,94.21,58.96,0.55,91.81
44318.88,0.72,75.39,0.88,0.08,0.2,6.52,1.0,735477749,84.75,6.6,0.24,60.07,30.5,3.53,32.51,4.86,76.07,49.32,0.99,88.17
11445.45,0.93,57.66,0.3,0.22,0.02,14.64,0.82,590600580,44.97,4.61,0.1,84.45,36.66,6.02,43.81,6.61,55.55,20.0,0.04,66.84
49941.87,0.38,57.46,0.21,0.05,0.33,6.69,0.65,115985480,76.51,6.03,0.12,47.32,24.12,9.41,79.23,3.16,54.26,79.52,0.59,58.05
5328.28,0.36,80.18,0.94,-0.16,0.7,17.94,0.87,1016594367,49.83,5.28,0.65,61.06,29.03,7.41,91.44,8.56,90.45,50.62,0.81,93.38
36594.2,0.15,68.83,0.98,-0.13,0.32,14.69,0.58,1451509277,89.4,4.0,0.44,69.4,38.01,4.79,86.81,4.57,91.12,21.75,0.43,56.21
52954.36,0.71,75.31,0.76,0.15,0.59,10.81,0.72,144093515,80.57,7.4,0.41,62.82,22.81,3.36,49.65,7.79,77.65,33.0,0.11,93.65
3524.21,0.06,74.82,0.89,0.38,0.14,11.03,0.74,695914370,79.04,8.95,0.82,93.8,30.71,7.04,97.3,5.16,67.57,27.97,0.79,72.31
57171.45,0.01,70.49,0.43,0.3,0.1,3.72,0.8,291399190,56.92,5.5,0.76,46.43,21.61,4.05,59.87,8.67,42.72,40.55,0.19,83.65
58839.0,0.13,74.07,0.61,0.26,0.06,10.48,0.71,1090398856,55.17,4.5,0.83,64.0,40.44,5.04,72.37,3.47,66.47,51.82,0.56,65.57
9086.52,0.69,75.47,0.27,0.4,0.92,4.61,0.61,1428642717,87.96,6.16,0.02,65.24,58.58,7.46,37.96,8.5,70.87,59.57,0.37,58.79
37961.37,0.54,62.01,0.56,0.02,0.16,7.2,0.79,119249829,65.09,6.21,0.14,50.59,22.54,8.95,83.16,3.96,91.96,41.06,0.48,78.57
21389.27,0.03,71.67,0.28,-0.08,0.1,6.25,0.57,723331877,59.29,7.35,0.96,81.53,54.13,5.26,51.14,5.5,69.91,34.6,0.58,56.38
53006.54,0.38,68.74,0.41,0.39,0.5,10.0,0.52,1430975175,68.82,7.28,0.24,89.0,46.9,6.74,93.41,4.04,59.33,32.85,0.67,52.41
22327.22,0.06,67.13,0.99,0.42,0.31,5.08,0.95,1364985641,48.3,8.83,0.48,65.42,45.44,2.48,99.31,6.93,42.0,79.3,0.99,88.89
41875.7,0.27,70.52,0.03,0.27,0.02,3.82,0.75,1471106056,83.36,7.86,0.66,91.45,24.21,4.6,41.18,8.17,66.27,30.96,0.07,82.1
12520.75,0.2,81.04,1.0,0.07,0.95,17.47,0.86,756616737,75.86,4.66,0.79,61.37,35.9,3.91,96.1,4.43,47.69,33.1,0.12,71.45
52382.62,0.88,70.77,0.35,-0.05,0.55,18.72,0.55,887342183,63.1,6.24,0.66,52.62,35.63,6.07,98.2,5.03,47.31,21.97,0.4,74.54
57286.93,0.48,80.7,0.19,-0.01,0.86,12.06,0.63,1235815705,68.72,8.52,0.14,89.96,20.44,5.3,81.93,8.69,58.55,67.73,0.41,80.22
6952.44,0.52,77.17,0.8,-0.08,0.21,14.34,0.55,1355408736,83.12,8.9,0.6,54.57,37.37,2.24,93.75,3.08,53.4,68.45,0.14,61.55
13051.62,0.11,56.44,0.12,0.22,0.74,7.13,0.97,1454049935,65.23,6.28,0.58,43.7,46.0,2.54,95.75,5.7,59.1,55.74,0.6,91.1
41340.11,0.48,78.51,0.58,0.23,0.85,4.39,0.7,109124951,79.75,6.18,0.19,70.3,37.88,8.92,95.2,5.98,72.86,31.11,0.52,70.0
44668.81,0.04,62.53,0.72,0.26,0.68,13.88,0.87,314924358,83.43,6.86,0.47,53.28,35.65,5.75,99.21,5.08,87.63,79.77,0.17,96.53
11010.0,0.64,77.69,0.98,0.18,0.94,5.95,0.54,411888393,45.9,7.13,0.43,41.89,56.7,3.04,58.52,4.45,85.31,61.99,0.56,94.45
30134.13,0.07,78.5,0.57,-0.01,0.32,14.41,0.99,580868607,80.17,8.62,0.08,64.51,54.59,6.66,63.78,7.75,71.83,49.88,0.42,88.0
50756.61,0.17,75.8,0.77,0.12,0.29,2.29,0.86,750711212,66.05,5.06,0.03,74.01,50.71,3.61,50.28,5.91,40.58,49.74,0.36,96.0
42042.77,0.02,61.56,0.2,-0.05,0.23,14.68,0.98,915215029,54.06,6.6,0.25,62.8,55.45,2.54,36.89,6.87,64.15,28.59,0.85,69.03
49232.4,0.45,65.93,0.42,-0.16,0.5,9.66,0.66,1395685717,63.98,6.22,0.09,59.92,51.12,4.84,42.47,3.85,84.4,11.6,0.34,73.17
41465.42,0.01,81.33,0.47,0.08,0.71,9.33,0.91,1275258837,74.76,6.43,0.39,65.65,32.12,7.08,82.38,5.68,45.44,20.35,0.41,66.36
12252.32,0.82,67.31,0.35,-0.07,0.29,10.85,0.51,27990927,55.51,5.28,0.22,52.04,24.71,7.01,75.67,7.47,90.33,67.37,0.09,72.86
56341.28,0.61,80.33,0.95,0.08,0.05,7.92,0.51,758403683,51.48,5.1,0.3,65.33,42.48,4.09,80.6,5.95,83.26,15.77,0.38,79.63
36022.8,0.6,51.47,0.87,0.21,0.65,17.84,0.52,752273413,67.48,7.47,0.07,60.2,49.19,3.23,79.34,4.87,89.79,62.99,0.79,92.27
4107.73,0.56,80.1,0.65,0.43,0.07,11.46,0.89,701397679,65.21,5.39,0.03,72.69,49.81,7.17,85.91,7.66,64.37,11.85,0.28,65.29
11160.88,0.04,68.33,0.71,0.09,0.76,10.29,0.87,998083188,43.81,5.54,0.46,79.05,52.4,6.06,91.75,8.92,84.09,17.18,0.73,89.65
47238.48,0.2,54.28,0.7,0.46,0.61,3.98,0.91,881536142,81.7,5.96,0.19,79.15,28.63,7.62,81.75,5.99,86.57,14.62,0.98,88.67
33918.98,0.37,75.17,0.63,0.32,0.49,18.84,0.5,1422356706,81.22,8.77,0.78,74.28,57.93,3.41,44.26,5.68,62.13,28.37,0.95,71.68
31704.12,0.15,73.92,0.95,-0.05,0.52,19.28,0.66,1148368869,43.31,8.11,0.6,99.32,38.88,6.28,36.93,5.17,69.37,75.6,0.13,74.91
7290.54,0.41,61.79,0.94,0.37,0.2,11.71,0.96,1265192681,41.64,5.08,0.99,51.34,23.08,7.68,63.33,7.99,52.14,14.65,0.95,76.64
18970.22,0.66,80.64,0.98,0.1,0.1,15.19,0.87,103033495,68.04,4.22,0.72,53.99,28.36,6.92,81.54,6.32,62.64,19.4,0.97,52.52
1071.01,0.68,84.49,0.04,-0.14,0.48,3.3,0.67,359441057,54.01,5.07,0.59,98.39,26.35,4.52,55.42,5.74,65.38,48.49,0.8,68.11
24343.16,0.43,77.23,0.4,0.07,0.41,18.45,0.87,524046919,80.75,7.8,0.12,64.83,23.88,8.8,78.44,3.01,41.84,59.17,0.33,84.95
39508.65,0.85,84.95,0.76,0.06,0.36,4.27,0.61,1305581977,39.8,4.66,0.1,94.88,51.98,3.21,93.05,4.72,58.19,11.66,0.91,89.4
55059.98,0.27,66.59,0.78,0.29,0.8,15.74,0.62,1196375908,73.43,8.47,0.32,85.62,28.39,3.5,98.75,6.11,62.41,68.54,0.19,70.45
45636.61,0.16,71.57,0.46,0.18,0.73,11.06,0.99,1306367613,82.55,4.9,0.83,56.04,28.81,6.33,36.1,7.51,88.75,64.33,0.89,73.55
4930.7,0.58,52.85,0.19,0.48,0.69,3.56,0.97,486214836,54.79,7.49,0.85,98.05,34.29,8.15,71.77,7.07,51.19,46.31,0.99,73.91
43576.15,0.58,81.72,0.75,-0.16,0.4,6.45,0.96,1441185151,86.4,8.75,0.48,98.98,47.53,2.21,83.12,7.49,49.13,30.49,0.2,67.28
32814.6,0.22,58.71,0.1,-0.11,0.19,12.03,0.83,646362889,59.75,8.33,0.71,41.58,33.3,7.86,69.61,6.36,83.47,18.46,0.93,89.19
48196.88,0.85,51.37,0.64,0.02,0.22,14.37,0.75,151073711,87.99,8.89,0.81,80.19,20.63,7.08,31.73,7.74,59.89,64.28,0.07,71.35
11023.09,0.88,52.64,0.17,0.16,0.95,13.16,0.89,1444338876,60.9,8.8,0.25,48.43,41.08,6.91,82.25,3.14,63.22,48.72,0.31,52.54
48141.61,0.59,54.66,0.44,-0.04,0.62,5.51,0.58,1259192833,75.35,5.14,0.14,46.53,22.32,8.94,90.33,7.35,92.19,14.89,0.29,61.54
56405.8,0.3,81.15,0.01,0.27,0.38,2.81,0.96,1277525496,59.03,5.62,0.76,63.79,41.2,5.82,99.73,7.55,50.05,14.74,0.72,93.17
13482.8,0.98,79.98,0.98,-0.06,0.59,10.68,0.74,1275027403,86.23,6.47,0.74,93.32,38.53,3.52,83.17,6.06,85.71,73.24,0.18,97.86
45272.95,0.82,63.12,0.76,-0.02,0.78,10.54,0.78,1360881126,89.26,7.72,0.01,49.9,54.83,8.0,77.51,4.87,67.72,12.03,0.23,59.62
13355.77,0.69,78.28,0.36,0.17,0.22,8.8,0.9,532212435,70.7,4.4,0.91,53.94,55.72,3.67,78.06,7.08,80.09,74.81,0.42,79.96
31896.67,0.77,54.94,0.96,0.2,0.7,10.37,0.75,82942169,52.64,4.21,0.74,73.19,46.69,3.51,42.53,7.15,83.75,22.1,0.56,80.18
21795.3,0.29,68.75,0.35,0.02,0.46,3.7,0.73,104449789,72.32,8.63,0.86,52.76,35.96,5.18,74.61,6.66,49.82,63.34,0.68,70.2
3945.43,0.73,78.33,0.07,0.0,0.65,2.05,0.92,208404879,57.14,4.44,0.18,98.62,54.02,6.81,56.46,3.34,92.06,53.07,0.95,83.91
26818.27,0.93,53.85,0.69,0.1,0.33,19.87,0.68,945736831,70.7,7.93,0.1,50.81,47.38,7.9,66.1,7.98,51.0,59.65,0.44,69.01
9896.78,0.68,59.83,0.67,0.22,0.07,2.76,0.58,438368093,39.02,7.48,0.13,64.72,24.94,5.22,60.62,6.02,69.38,13.63,0.85,83.6
48240.88,0.8,59.94,0.24,-0.16,0.96,2.28,0.62,1027481755,73.28,6.15,0.62,73.43,36.71,5.27,41.76,3.33,52.16,32.9,0.69,87.75
52318.93,0.06,54.08,0.45,0.46,0.71,17.36,0.73,777970909,81.4,7.32,0.23,41.84,51.87,7.26,49.85,8.41,44.13,35.12,0.31,79.74
9125.97,0.07,72.64,0.75,0.22,0.55,3.92,0.96,217924018,64.29,7.54,0.63,71.95,55.37,4.2,78.93,8.66,83.1,41.88,0.03,80.43
17787.9,0.08,75.7,0.08,0.22,0.87,12.82,0.94,47089946,48.44,8.27,0.21,93.4,32.5,8.79,82.56,6.24,54.51,57.72,0.8,77.45
24635.13,0.67,62.04,0.77,0.37,0.7,12.89,0.72,201297302,80.69,5.19,0.03,42.83,27.3,3.08,53.59,6.47,84.01,42.08,0.0,82.73
11229.02,0.21,54.02,0.85,-0.1,0.73,12.54,0.88,857463495,83.35,7.94,0.15,88.14,28.78,7.68,47.58,3.4,66.94,73.57,0.09,91.54
3881.66,1.0,65.22,0.31,0.01,0.1,11.59,0.68,302412845,35.4,4.79,0.43,77.46,52.02,8.8,32.14,5.73,60.81,75.11,0.39,77.24
11677.41,0.92,77.12,0.73,-0.08,0.95,10.36,0.62,115260981,68.35,4.32,0.32,65.34,47.73,7.78,71.5,8.34,92.24,19.54,0.96,88.35
32397.29,0.89,79.74,0.74,0.35,0.99,15.48,0.84,516909446,51.78,5.87,0.0,79.88,51.72,4.17,87.53,3.02,66.16,68.95,0.03,69.34
35359.86,0.24,72.28,0.28,-0.2,0.71,14.33,0.75,889921796,75.29,7.64,0.66,93.45,59.52,7.6,53.21,5.7,69.92,47.9,0.32,88.75
22100.79,0.89,71.28,0.36,0.38,0.58,7.89,0.87,981155566,64.94,4.67,0.5,88.64,31.4,9.16,91.14,4.3,82.89,58.69,0.86,59.22
