GDP_per_Capita,Healthy_Life_Expectancy,Freedom,Generosity,Unemployment_Rate,Education_Index,Population,Life_Satisfaction,Public_Trust,Mental_Health_Index,Income_Inequality,Public_Health_Expenditure,Political_Stability
20997.24,77.2,0.73,0.26,11.55,0.66,687085652,5.9,0.78,75.07,50.29,6.08,0.12
9303.86,77.14,0.32,0.17,11.62,0.54,148110449,8.81,0.78,57.08,35.58,9.6,0.27
12705.64,80.35,0.61,-0.06,17.66,0.67,150604716,5.92,0.83,78.37,55.98,3.86,0.86
50450.8,65.6,0.01,-0.02,6.5,0.74,395692022,8.66,0.47,63.21,35.81,9.9,0.45
21721.8,67.92,0.01,0.35,5.05,0.96,539888041,4.18,0.97,68.82,59.31,3.79,0.4
6807.82,70.29,0.4,0.4,9.99,0.74,837445199,8.54,0.85,41.95,50.27,2.82,0.17
4837.71,57.6,0.69,0.12,11.26,0.99,135249424,5.73,0.84,61.84,40.83,6.61,0.3
11698.23,75.6,0.25,0.02,10.2,0.66,1160404274,6.87,0.05,47.76,27.83,9.93,0.61
59009.74,62.09,0.25,0.02,17.49,0.62,586056162,4.24,0.78,96.98,27.62,5.65,0.37
35264.9,56.48,0.23,-0.17,18.54,1.0,389566496,5.38,0.25,41.98,51.11,3.49,0.28
51311.07,68.51,0.58,0.43,18.13,0.65,1059058109,6.28,0.26,76.03,33.83,5.87,0.1
32512.0,50.65,0.87,0.06,2.22,0.67,883821316,7.41,0.05,49.46,35.99,7.37,0.47
4787.53,79.56,0.38,0.07,17.73,0.58,108070924,7.51,0.64,42.9,20.88,3.52,0.22
30798.41,54.49,0.58,0.13,3.89,0.7,583381592,7.22,0.12,54.62,25.51,5.51,0.48
7930.26,54.25,0.99,0.24,4.26,0.66,689559620,8.39,0.16,98.0,45.23,8.54,0.54
35956.7,69.55,0.59,-0.1,5.59,0.88,313491008,8.53,0.27,84.08,42.7,5.54,0.87
35984.3,64.51,0.74,0.19,6.11,0.84,384491288,7.19,0.77,50.4,27.65,6.29,0.91
19054.36,68.21,0.24,0.07,6.66,0.53,878101099,7.78,0.86,97.26,22.39,2.23,0.2
33623.5,78.63,0.92,0.18,7.02,0.52,36609039,8.53,0.77,98.29,26.45,5.4,0.98
59192.69,58.87,0.91,0.41,19.95,0.8,809722632,8.82,0.5,52.24,58.69,7.23,0.41
51095.18,64.33,0.45,-0.11,3.32,0.89,797762737,4.52,0.38,70.84,59.84,8.7,0.24
38556.12,64.55,0.39,0.22,18.85,0.9,1234431954,7.73,0.14,65.51,58.37,4.55,0.88
9992.01,81.5,0.23,0.01,18.49,0.91,640222774,4.4,0.84,46.75,39.71,3.24,0.18
11089.64,68.8,0.5,-0.14,16.51,0.74,120244048,6.92,0.69,66.63,23.56,5.21,0.95
20315.22,74.03,0.09,0.23,14.57,0.56,655773855,8.63,0.91,89.22,31.26,4.8,0.24
4294.46,68.42,0.36,0.27,17.27,0.92,1280129799,5.7,0.96,61.1,23.39,4.41,0.68
20689.18,79.28,0.95,0.34,11.19,0.96,742708387,5.67,0.42,50.4,40.53,3.21,0.36
5264.05,54.88,0.53,0.03,4.36,0.5,867574791,7.57,0.63,41.81,21.49,6.72,0.97
7699.72,60.86,0.73,0.5,18.0,0.87,615055533,7.91,0.12,74.0,56.93,6.32,0.45
25353.02,60.97,0.75,-0.11,18.0,0.81,752677822,8.35,0.93,70.75,38.99,3.48,0.12
31685.31,65.01,0.58,-0.01,17.57,0.65,1402051609,7.69,0.43,65.47,28.71,4.15,0.07
19280.55,59.32,0.85,0.36,17.35,0.86,1288306050,5.49,0.53,67.05,23.82,2.4,0.1
51258.37,80.72,0.25,0.5,18.05,0.58,1460630699,8.29,0.67,95.29,42.59,2.79,0.98
13294.64,69.14,1.0,0.12,8.12,0.6,460409940,8.58,0.62,91.54,27.02,9.65,0.33
29806.23,80.86,0.78,-0.01,6.28,0.95,1335346797,8.01,0.12,77.33,24.32,5.53,0.03
42318.07,54.41,0.14,-0.14,10.81,0.93,397619807,4.19,0.24,86.86,44.52,6.27,0.09
34612.57,77.14,0.34,0.0,6.79,0.96,29976982,7.9,0.11,76.38,22.4,4.25,0.62
6210.45,62.04,0.4,-0.15,7.43,0.83,600772365,4.52,0.27,52.86,49.05,8.26,0.81
13071.02,65.94,0.28,0.47,11.62,0.78,468252129,7.58,0.98,91.7,24.04,3.61,0.01
52399.05,53.67,0.85,0.15,19.93,0.94,819524035,4.98,0.46,56.82,36.7,2.14,0.29
24432.0,52.23,0.01,-0.03,13.19,0.94,1315861830,5.74,0.6,59.81,51.94,8.58,0.34
22243.86,79.54,0.7,-0.05,10.64,0.68,1410002232,7.75,0.73,44.63,49.67,3.92,0.54
14892.81,67.79,0.87,-0.15,3.9,0.85,1049078164,4.24,0.79,65.81,31.15,7.08,0.04
33374.46,72.06,0.65,0.1,9.35,0.87,618876382,6.69,0.8,65.97,53.94,9.69,0.06
32418.38,83.49,0.04,-0.15,8.79,0.86,1052040128,4.9,0.76,86.25,34.57,6.61,0.25
30541.1,69.82,0.0,0.28,16.97,0.53,658048316,6.67,0.5,62.86,29.85,7.53,0.74
32284.6,73.85,0.56,0.48,5.72,0.68,279097088,4.98,0.16,64.15,53.02,7.69,0.36
32503.44,77.44,0.94,0.49,17.38,0.8,1281237200,6.39,0.91,68.06,22.99,3.44,0.62
41123.6,81.29,0.63,0.33,4.43,0.71,745224741,4.45,0.63,82.22,58.44,8.92,0.8
50692.73,81.57,0.71,-0.11,3.85,0.89,284359737,4.47,0.68,70.79,50.02,8.37,0.5
34891.28,74.79,0.97,0.0,16.77,0.74,663090264,6.02,0.87,50.5,30.96,8.22,0.73
11119.27,61.85,0.92,-0.01,17.24,0.64,1338866327,6.82,0.5,43.27,20.29,8.7,0.68
23139.23,52.67,0.09,0.18,19.16,0.59,1315530806,8.55,0.32,86.3,26.38,4.89,0.3
50985.36,57.35,0.22,0.31,7.06,0.62,971178444,8.4,0.42,61.93,35.92,3.78,0.11
3197.98,73.84,0.42,0.07,7.34,0.84,1181300109,8.28,0.4,79.74,46.03,5.35,0.91
45729.62,75.06,0.21,-0.12,15.7,0.82,968051378,6.17,0.43,99.64,33.05,6.64,0.75
54793.51,65.12,0.93,0.05,13.39,0.64,1293455780,5.24,0.28,88.51,41.98,9.75,0.33
17858.15,75.99,0.39,-0.02,10.83,0.97,829547858,7.91,0.8,90.78,42.75,8.13,0.53
9212.6,58.87,0.16,-0.07,2.81,0.5,266012520,7.69,0.05,56.88,55.06,5.97,0.39
42720.12,75.62,0.42,-0.14,13.02,0.9,463654975,7.11,0.27,96.6,27.22,8.53,0.81
14639.38,77.4,0.02,-0.01,14.34,0.64,1224961966,7.52,0.43,87.19,50.58,5.35,0.31
53118.73,78.15,0.97,0.16,16.79,0.83,46640236,5.24,0.38,51.44,43.0,6.76,0.89
12850.22,70.6,0.91,0.28,3.9,0.75,1367870709,8.47,0.36,69.13,32.17,6.85,0.19
52569.34,61.84,0.54,0.2,4.08,0.96,818248782,8.64,0.48,59.56,52.79,3.47,0.06
14186.43,70.51,0.26,-0.18,14.96,0.62,1397340006,6.82,0.08,40.84,30.83,7.92,0.72
20150.14,63.19,0.41,0.12,3.26,0.92,238425519,5.42,0.21,71.9,21.57,6.24,0.97
31763.9,56.14,0.23,0.18,8.85,0.63,763807919,5.87,0.37,63.84,20.72,9.71,0.97
4872.05,57.22,0.42,-0.05,17.15,0.64,629095088,4.79,0.44,44.33,34.34,4.83,0.35
49419.85,63.75,0.89,0.4,15.27,0.67,358226215,8.33,0.01,58.45,40.05,3.15,0.47
12027.81,58.53,0.72,0.15,19.25,0.94,1329114502,6.49,0.19,47.45,25.41,5.25,0.4
12321.37,58.61,0.46,0.33,11.33,0.7,99728784,7.34,0.6,84.44,39.86,9.77,0.37
19431.95,66.69,0.63,-0.04,8.89,0.74,1107964623,7.96,0.87,64.73,31.65,6.19,0.55
17337.2,69.58,0.56,-0.18,2.57,0.62,513055488,6.93,0.48,72.53,41.45,6.33,0.2
53799.73,80.87,0.12,-0.08,3.61,0.63,1414430133,4.48,0.64,60.51,40.15,7.87,0.21
40144.04,59.53,0.66,0.42,19.64,0.62,589139943,6.36,0.58,40.72,51.41,8.9,0.94
35157.26,52.53,0.45,0.19,12.69,0.75,1449660491,6.75,0.63,48.86,48.67,9.95,0.55
26302.41,79.82,0.02,-0.1,18.6,1.0,991521076,5.27,0.64,51.2,41.72,5.01,0.07
39573.59,54.3,0.98,-0.15,17.63,0.84,447996545,4.55,0.28,42.93,39.24,9.91,0.79
47033.39,54.04,0.56,0.43,8.23,0.77,404293724,8.32,0.24,63.88,55.55,5.82,0.31
14682.17,63.85,0.15,0.42,12.94,0.79,1194002793,8.33,0.19,68.6,26.09,6.54,0.04
39214.84,62.36,0.01,0.16,16.68,0.95,731100898,5.22,0.23,82.4,31.03,3.78,0.94
30572.73,57.13,0.67,0.09,17.44,0.83,782853633,8.02,0.66,49.86,48.62,2.86,0.38
42388.38,58.85,0.77,0.32,8.37,0.53,295874232,5.57,0.9,93.99,22.31,3.69,0.63
6279.22,50.23,0.2,0.12,13.95,0.95,1464059677,7.95,0.88,73.1,32.56,9.58,0.23
27192.75,71.96,0.75,0.26,6.6,0.74,758570256,4.31,0.63,73.75,34.87,6.34,0.14
3097.56,75.79,0.1,-0.04,10.59,0.69,98863153,8.6,0.08,45.8,46.21,4.93,0.04
36486.79,61.76,0.16,0.16,3.87,0.69,1258888820,6.25,0.38,97.5,39.73,5.42,0.85
25262.41,83.05,0.25,0.01,2.32,0.99,1167289790,5.66,0.89,96.68,22.04,5.71,0.92
18254.28,58.96,0.56,-0.13,3.99,0.77,48677321,5.89,0.11,60.89,49.2,5.08,0.46
12115.29,63.18,0.99,-0.19,3.34,0.75,834761637,8.48,0.74,67.05,33.54,4.99,0.87
2900.71,71.37,0.07,0.09,9.37,0.69,652536124,6.5,0.11,41.44,41.96,6.34,0.3
38015.15,53.0,0.5,0.26,9.32,0.51,860141148,4.86,0.36,47.27,56.88,3.71,0.41
46536.52,67.7,0.49,-0.18,11.11,0.62,559389719,6.38,0.28,57.51,32.97,6.96,0.1
20756.56,57.13,0.49,-0.11,2.31,0.79,441171846,6.92,0.48,53.6,48.47,5.0,0.01
45662.69,64.89,0.06,0.21,8.55,0.53,353569858,5.4,0.87,92.25,58.05,7.27,0.18
7128.55,73.31,0.41,0.05,16.88,0.68,620145415,8.93,0.66,85.91,41.11,7.39,0.57
40656.77,53.17,1.0,0.15,9.65,0.7,1062577760,4.14,0.14,41.98,40.21,2.82,0.83
51019.63,74.89,0.13,0.01,16.88,0.6,629540324,4.74,0.72,90.72,40.01,5.48,0.33
26538.22,76.68,0.09,-0.12,4.42,0.72,251371582,8.56,0.22,99.87,49.07,9.24,0.91
55071.63,53.17,0.01,0.18,17.8,0.62,1224583460,5.66,0.37,97.73,24.04,9.03,0.54
33883.36,74.51,0.26,0.16,11.33,0.61,573399407,7.87,0.85,81.75,41.32,8.74,0.35
38733.68,53.03,0.62,0.02,16.6,1.0,322160974,6.86,0.36,54.25,38.48,7.48,0.29
1531.33,55.18,0.29,0.07,10.58,0.63,1256980613,5.54,0.43,53.86,57.96,9.29,0.02
9689.15,75.34,0.45,0.44,2.76,0.81,1134319931,8.01,0.56,96.34,44.07,2.87,0.85
28022.86,63.69,0.61,0.26,19.81,0.61,310222815,8.85,0.47,86.85,22.66,8.2,0.57
51643.01,84.05,0.4,0.0,17.6,0.98,1226390608,7.05,0.73,55.87,46.98,2.51,0.48
38393.52,77.99,0.16,0.19,4.65,0.58,556014695,5.81,0.11,61.74,57.6,9.07,0.81
56473.82,55.28,0.33,0.27,4.61,0.65,1443807385,4.64,0.09,58.67,24.31,2.43,0.19
3705.27,79.68,0.95,0.09,3.61,0.55,997986045,5.84,0.99,70.62,58.28,3.41,0.37
34040.24,81.34,0.41,-0.11,5.47,0.71,48060484,7.0,0.88,45.28,22.11,9.92,0.12
34652.78,75.83,0.1,-0.11,12.17,0.98,1331124001,6.0,0.43,87.81,23.08,8.16,0.86
27106.99,81.73,0.83,0.27,8.96,0.95,1337540553,6.43,0.27,85.11,33.92,9.6,0.25
15019.65,67.65,0.3,0.47,10.73,0.52,616330064,5.1,0.35,98.23,25.61,8.87,0.47
37988.06,68.21,0.7,0.18,9.06,0.88,437841403,6.37,0.83,62.25,39.32,5.69,0.18
15731.18,61.96,0.1,0.29,16.45,0.9,273513813,7.4,0.31,74.63,51.85,5.81,0.33
54764.92,81.18,0.25,0.21,18.92,0.87,79120246,8.98,0.9,81.59,26.54,6.65,0.85
22877.45,56.28,0.8,0.16,10.27,0.92,72826868,7.16,0.81,79.08,20.5,7.86,0.48
18203.03,69.73,0.82,-0.17,5.52,0.65,89289613,8.07,0.56,50.32,58.76,7.92,0.65
56169.52,80.8,0.03,0.48,13.36,0.76,860762289,8.19,0.27,67.94,52.13,3.47,0.91
12900.3,57.84,0.51,-0.02,17.71,0.64,1395656292,5.09,0.43,64.81,53.83,7.81,0.2
47702.86,71.55,0.73,0.25,6.31,0.88,1078156566,8.5,0.97,72.26,55.83,3.49,0.55
26750.46,52.58,0.63,-0.1,19.52,0.8,1154462441,6.67,0.44,59.13,20.62,2.24,0.99
29583.9,82.71,0.22,0.03,10.57,0.97,1192727950,8.8,0.05,53.88,48.33,7.67,0.24
59918.07,52.65,0.03,0.29,8.0,0.6,1193177069,8.0,0.29,62.18,56.61,5.42,0.19
42311.11,82.39,0.04,-0.05,19.15,0.88,1454082165,8.74,0.19,72.83,58.93,2.31,0.77
39971.41,63.64,0.13,0.26,5.53,0.61,959171049,6.31,0.14,75.86,25.85,6.76,0.63
32466.95,83.72,0.84,-0.13,14.36,0.8,1424605102,5.86,0.09,99.15,45.31,5.42,0.63
52499.52,75.08,0.4,-0.02,2.15,0.53,1021527872,4.96,0.59,45.0,36.04,4.67,0.68
20902.44,60.64,0.73,0.25,9.37,0.55,768740422,6.22,0.98,59.35,20.11,6.31,0.85
30557.19,84.14,0.71,0.14,5.64,0.69,325307378,4.66,0.64,44.96,26.1,8.56,0.55
44318.88,75.39,0.88,0.08,6.52,1.0,735477749,6.6,0.24,60.07,30.5,3.53,0.99
11445.45,57.66,0.3,0.22,14.64,0.82,590600580,4.61,0.1,84.45,36.66,6.02,0.04
49941.87,57.46,0.21,0.05,6.69,0.65,115985480,6.03,0.12,47.32,24.12,9.41,0.59
5328.28,80.18,0.94,-0.16,17.94,0.87,1016594367,5.28,0.65,61.06,29.03,7.41,0.81
36594.2,68.83,0.98,-0.13,14.69,0.58,1451509277,4.0,0.44,69.4,38.01,4.79,0.43
52954.36,75.31,0.76,0.15,10.81,0.72,144093515,7.4,0.41,62.82,22.81,3.36,0.11
3524.21,74.82,0.89,0.38,11.03,0.74,695914370,8.95,0.82,93.8,30.71,7.04,0.79
57171.45,70.49,0.43,0.3,3.72,0.8,291399190,5.5,0.76,46.43,21.61,4.05,0.19
58839.0,74.07,0.61,0.26,10.48,0.71,1090398856,4.5,0.83,64.0,40.44,5.04,0.56
9086.52,75.47,0.27,0.4,4.61,0.61,1428642717,6.16,0.02,65.24,58.58,7.46,0.37
37961.37,62.01,0.56,0.02,7.2,0.79,119249829,6.21,0.14,50.59,22.54,8.95,0.48
21389.27,71.67,0.28,-0.08,6.25,0.57,723331877,7.35,0.96,81.53,54.13,5.26,0.58
53006.54,68.74,0.41,0.39,10.0,0.52,1430975175,7.28,0.24,89.0,46.9,6.74,0.67
22327.22,67.13,0.99,0.42,5.08,0.95,1364985641,8.83,0.48,65.42,45.44,2.48,0.99
41875.7,70.52,0.03,0.27,3.82,0.75,1471106056,7.86,0.66,91.45,24.21,4.6,0.07
12520.75,81.04,1.0,0.07,17.47,0.86,756616737,4.66,0.79,61.37,35.9,3.91,0.12
52382.62,70.77,0.35,-0.05,18.72,0.55,887342183,6.24,0.66,52.62,35.63,6.07,0.4
57286.93,80.7,0.19,-0.01,12.06,0.63,1235815705,8.52,0.14,89.96,20.44,5.3,0.41
6952.44,77.17,0.8,-0.08,14.34,0.55,1355408736,8.9,0.6,54.57,37.37,2.24,0.14
13051.62,56.44,0.12,0.22,7.13,0.97,1454049935,6.28,0.58,43.7,46.0,2.54,0.6
41340.11,78.51,0.58,0.23,4.39,0.7,109124951,6.18,0.19,70.3,37.88,8.92,0.52
44668.81,62.53,0.72,0.26,13.88,0.87,314924358,6.86,0.47,53.28,35.65,5.75,0.17
11010.0,77.69,0.98,0.18,5.95,0.54,411888393,7.13,0.43,41.89,56.7,3.04,0.56
30134.13,78.5,0.57,-0.01,14.41,0.99,580868607,8.62,0.08,64.51,54.59,6.66,0.42
50756.61,75.8,0.77,0.12,2.29,0.86,750711212,5.06,0.03,74.01,50.71,3.61,0.36
42042.77,61.56,0.2,-0.05,14.68,0.98,915215029,6.6,0.25,62.8,55.45,2.54,0.85
49232.4,65.93,0.42,-0.16,9.66,0.66,1395685717,6.22,0.09,59.92,51.12,4.84,0.34
41465.42,81.33,0.47,0.08,9.33,0.91,1275258837,6.43,0.39,65.65,32.12,7.08,0.41
12252.32,67.31,0.35,-0.07,10.85,0.51,27990927,5.28,0.22,52.04,24.71,7.01,0.09
56341.28,80.33,0.95,0.08,7.92,0.51,758403683,5.1,0.3,65.33,42.48,4.09,0.38
36022.8,51.47,0.87,0.21,17.84,0.52,752273413,7.47,0.07,60.2,49.19,3.23,0.79
4107.73,80.1,0.65,0.43,11.46,0.89,701397679,5.39,0.03,72.69,49.81,7.17,0.28
11160.88,68.33,0.71,0.09,10.29,0.87,998083188,5.54,0.46,79.05,52.4,6.06,0.73
47238.48,54.28,0.7,0.46,3.98,0.91,881536142,5.96,0.19,79.15,28.63,7.62,0.98
33918.98,75.17,0.63,0.32,18.84,0.5,1422356706,8.77,0.78,74.28,57.93,3.41,0.95
31704.12,73.92,0.95,-0.05,19.28,0.66,1148368869,8.11,0.6,99.32,38.88,6.28,0.13
7290.54,61.79,0.94,0.37,11.71,0.96,1265192681,5.08,0.99,51.34,23.08,7.68,0.95
18970.22,80.64,0.98,0.1,15.19,0.87,103033495,4.22,0.72,53.99,28.36,6.92,0.97
1071.01,84.49,0.04,-0.14,3.3,0.67,359441057,5.07,0.59,98.39,26.35,4.52,0.8
24343.16,77.23,0.4,0.07,18.45,0.87,524046919,7.8,0.12,64.83,23.88,8.8,0.33
39508.65,84.95,0.76,0.06,4.27,0.61,1305581977,4.66,0.1,94.88,51.98,3.21,0.91
55059.98,66.59,0.78,0.29,15.74,0.62,1196375908,8.47,0.32,85.62,28.39,3.5,0.19
45636.61,71.57,0.46,0.18,11.06,0.99,1306367613,4.9,0.83,56.04,28.81,6.33,0.89
4930.7,52.85,0.19,0.48,3.56,0.97,486214836,7.49,0.85,98.05,34.29,8.15,0.99
43576.15,81.72,0.75,-0.16,6.45,0.96,1441185151,8.75,0.48,98.98,47.53,2.21,0.2
32814.6,58.71,0.1,-0.11,12.03,0.83,646362889,8.33,0.71,41.58,33.3,7.86,0.93
48196.88,51.37,0.64,0.02,14.37,0.75,151073711,8.89,0.81,80.19,20.63,7.08,0.07
11023.09,52.64,0.17,0.16,13.16,0.89,1444338876,8.8,0.25,48.43,41.08,6.91,0.31
48141.61,54.66,0.44,-0.04,5.51,0.58,1259192833,5.14,0.14,46.53,22.32,8.94,0.29
56405.8,81.15,0.01,0.27,2.81,0.96,1277525496,5.62,0.76,63.79,41.2,5.82,0.72
13482.8,79.98,0.98,-0.06,10.68,0.74,1275027403,6.47,0.74,93.32,38.53,3.52,0.18
45272.95,63.12,0.76,-0.02,10.54,0.78,1360881126,7.72,0.01,49.9,54.83,8.0,0.23
13355.77,78.28,0.36,0.17,8.8,0.9,532212435,4.4,0.91,53.94,55.72,3.67,0.42
31896.67,54.94,0.96,0.2,10.37,0.75,82942169,4.21,0.74,73.19,46.69,3.51,0.56
21795.3,68.75,0.35,0.02,3.7,0.73,104449789,8.63,0.86,52.76,35.96,5.18,0.68
3945.43,78.33,0.07,0.0,2.05,0.92,208404879,4.44,0.18,98.62,54.02,6.81,0.95
26818.27,53.85,0.69,0.1,19.87,0.68,945736831,7.93,0.1,50.81,47.38,7.9,0.44
9896.78,59.83,0.67,0.22,2.76,0.58,438368093,7.48,0.13,64.72,24.94,5.22,0.85
48240.88,59.94,0.24,-0.16,2.28,0.62,1027481755,6.15,0.62,73.43,36.71,5.27,0.69
52318.93,54.08,0.45,0.46,17.36,0.73,777970909,7.32,0.23,41.84,51.87,7.26,0.31
9125.97,72.64,0.75,0.22,3.92,0.96,217924018,7.54,0.63,71.95,55.37,4.2,0.03
17787.9,75.7,0.08,0.22,12.82,0.94,47089946,8.27,0.21,93.4,32.5,8.79,0.8
24635.13,62.04,0.77,0.37,12.89,0.72,201297302,5.19,0.03,42.83,27.3,3.08,0.0
11229.02,54.02,0.85,-0.1,12.54,0.88,857463495,7.94,0.15,88.14,28.78,7.68,0.09
3881.66,65.22,0.31,0.01,11.59,0.68,302412845,4.79,0.43,77.46,52.02,8.8,0.39
11677.41,77.12,0.73,-0.08,10.36,0.62,115260981,4.32,0.32,65.34,47.73,7.78,0.96
32397.29,79.74,0.74,0.35,15.48,0.84,516909446,5.87,0.0,79.88,51.72,4.17,0.03
35359.86,72.28,0.28,-0.2,14.33,0.75,889921796,7.64,0.66,93.45,59.52,7.6,0.32
22100.79,71.28,0.36,0.38,7.89,0.87,981155566,4.67,0.5,88.64,31.4,9.16,0.86
19140.27,68.78,0.3,0.42,18.87,0.71,826498690,5.0,0.66,42.2,35.89,9.42,0.98
41912.12,64.66,0.21,0.12,12.45,0.5,1402636755,8.61,0.01,79.98,58.23,8.72,0.17
29195.55,61.58,0.93,-0.18,13.41,0.83,1452692726,6.44,0.03,60.43,51.97,8.76,0.76
49004.04,57.54,0.35,0.25,12.3,0.66,294794604,4.05,0.61,57.27,53.79,8.23,0.17
49202.02,72.86,0.61,0.14,3.65,0.6,1420757555,6.01,0.15,91.0,31.62,9.22,0.86
58225.61,76.08,0.87,0.25,9.67,0.82,929875108,8.46,0.78,41.81,49.73,3.61,0.53
14987.56,81.78,0.54,0.19,3.6,0.9,332651364,4.78,0.09,79.58,36.21,5.04,0.5
21691.44,67.01,0.03,0.1,8.95,0.74,787956421,7.76,0.54,69.06,51.74,2.59,0.25
45640.74,62.56,0.69,0.27,8.79,0.6,371611503,7.24,0.08,62.53,50.67,3.44,0.88
44056.59,81.57,0.51,0.46,17.43,0.88,1185265811,7.94,0.08,93.31,46.0,8.54,0.36
53085.9,75.66,0.92,0.5,16.31,0.93,739897605,8.1,0.59,95.73,28.98,3.98,0.18
43376.04,71.13,0.16,-0.01,19.58,0.87,66198786,5.57,0.38,98.94,48.26,2.36,0.21
1805.93,66.06,0.58,-0.13,6.05,0.94,521876081,6.75,0.52,50.38,24.96,6.95,0.23
56757.98,64.7,0.97,0.19,10.04,0.51,1142710412,8.96,0.11,58.4,20.76,6.37,0.69
13155.03,71.9,0.38,0.29,7.82,0.92,657658857,4.35,0.34,86.86,51.87,5.58,0.58
32746.69,78.58,0.37,0.02,3.34,0.96,249841325,7.78,0.94,54.1,50.66,5.11,0.9
3493.87,70.15,0.95,0.36,16.86,0.61,205078757,7.58,0.11,55.25,57.55,8.65,0.02
26861.63,55.09,0.18,0.22,7.8,0.75,160464569,4.12,0.45,91.3,31.23,2.5,0.77
47548.1,52.73,0.95,0.28,6.82,0.5,1223451767,5.05,0.7,69.01,43.66,4.34,0.87
31371.28,63.34,0.61,-0.13,13.09,0.82,939071966,8.84,0.64,68.49,26.51,5.74,0.72
51880.44,58.86,0.19,0.26,14.98,0.66,259076200,5.04,0.92,83.7,56.78,9.76,0.77
10168.67,59.85,0.44,0.38,17.22,0.8,1421243464,8.97,0.02,53.57,35.83,2.36,0.36
8038.68,65.2,0.99,0.13,10.02,0.61,297826290,6.91,0.97,61.29,50.88,2.17,0.16
56203.65,66.03,0.22,-0.12,15.02,0.72,1210616939,8.72,0.07,43.91,40.84,5.32,0.77
38606.06,73.93,0.42,0.15,10.02,0.79,1105375795,8.13,0.85,71.88,25.11,6.79,0.4
10012.28,82.93,0.53,0.09,3.08,0.57,408424229,7.7,0.73,68.44,51.84,6.28,0.9
16206.66,71.84,0.68,0.26,18.0,0.6,571111464,4.58,0.05,40.38,59.36,2.66,0.14
24570.88,63.74,0.98,0.26,13.02,0.82,917041064,7.96,0.1,69.98,22.59,8.77,0.66
49871.06,70.56,0.87,0.11,18.12,0.96,738440896,6.17,0.02,99.58,43.1,2.52,0.8
30770.04,57.46,0.53,-0.11,8.31,0.94,439067152,7.96,0.81,80.84,52.62,7.03,0.15
41967.0,71.2,0.31,-0.05,16.01,0.67,568740434,6.69,0.44,91.14,35.66,6.96,0.41
11135.56,77.93,0.15,0.13,2.51,0.51,975963845,7.49,0.09,86.39,34.97,6.2,0.62
51440.61,62.26,0.07,0.26,6.88,0.65,409206068,5.53,0.82,84.38,38.17,5.49,0.64
7276.92,62.41,0.98,0.19,17.07,0.74,519425536,8.34,0.15,66.62,21.99,7.44,0.18
4572.58,56.05,0.6,0.43,17.68,0.53,652181586,5.96,0.66,84.07,28.01,7.05,0.49
6499.62,55.39,0.84,-0.16,2.93,0.58,522604693,8.85,0.0,62.41,22.48,9.91,0.89
21590.7,74.35,0.3,0.1,7.79,0.87,183448180,7.69,0.52,48.42,22.55,9.6,0.57
31447.0,73.87,0.77,0.35,2.39,0.61,677403508,6.56,0.45,88.65,49.66,4.8,0.38
2454.71,67.25,0.92,-0.04,8.91,0.76,399971600,8.2,0.6,72.46,50.61,3.81,0.39
9796.65,66.43,0.48,0.47,12.44,0.97,456686486,4.04,0.14,62.12,45.15,9.67,0.0
33081.98,84.68,0.7,0.22,3.92,0.53,770848442,4.18,0.82,88.72,51.94,8.54,0.99
45691.46,51.72,0.99,-0.11,14.29,0.7,154591833,6.17,0.77,49.65,58.23,8.58,0.09
8175.47,61.08,0.99,0.42,15.49,0.97,848362088,4.68,0.1,58.34,51.39,4.7,0.69
50132.76,82.41,0.87,0.3,6.66,0.54,654362946,7.6,0.85,77.34,22.8,3.48,0.2
32980.09,78.09,0.74,-0.14,8.12,0.53,1381689653,8.61,0.95,51.81,50.01,2.64,0.33
5210.65,60.14,0.68,0.02,18.6,0.63,696882221,8.45,0.89,43.25,27.06,7.6,0.94
57436.39,56.48,0.8,-0.08,14.22,0.73,468497415,7.86,0.14,65.67,47.83,2.31,0.42
1975.69,70.44,0.47,0.14,3.18,0.8,1450283738,6.27,0.0,46.02,49.19,8.19,0.64
22368.55,61.97,0.15,0.42,8.02,0.53,751002712,6.14,0.01,65.71,32.92,2.91,0.88
43916.44,59.08,0.4,-0.16,16.48,0.82,900540183,7.06,0.23,48.67,21.45,4.17,0.1
48549.76,65.27,0.87,0.06,6.21,0.62,1310754829,4.34,0.4,41.65,57.3,5.89,0.34
48271.38,59.49,0.07,-0.03,12.63,0.73,1171356040,8.84,0.24,81.12,39.13,2.77,0.3
37835.8,71.94,0.38,0.02,14.12,0.96,290931747,4.58,0.82,45.43,52.74,9.79,0.17
7168.71,77.3,0.87,0.32,12.62,0.59,573136896,7.32,0.05,85.57,26.72,9.51,0.98
45553.44,61.01,0.71,0.08,2.08,0.99,421019134,6.11,0.11,44.89,56.51,5.75,0.32
9798.97,83.89,0.33,0.49,10.72,0.72,802884567,6.23,0.69,92.95,47.51,6.24,0.12
51013.19,67.76,0.22,0.38,6.86,0.92,208857042,4.78,0.54,80.47,28.53,6.95,0.2
21073.29,79.35,0.5,0.5,13.59,0.99,1451946157,5.86,0.62,77.43,58.26,3.78,0.36
21066.43,80.82,0.57,0.08,15.95,0.74,1108888414,8.79,0.32,72.69,47.36,2.62,0.89
19758.42,84.88,0.26,0.38,15.31,0.64,425025254,8.43,0.1,47.6,41.11,8.81,0.2
